COMPANY_ID,MERCHANT_TICKER,MERCHANT_EXCHANGE,MERCHANT_NAME,FISCAL_QUARTER,KPINAME,KPIVALUE,LASTCONSENSES,IS_PRIMARY_KPI,INCLUDE_TICKER_IN_PANEL_TOTAL
9002664,NAS,Oslo Stock Exchange,CONSOLIDATED,2017-2Q,Revenue,931.1843205,972.6434355,1,true
9002664,NAS,Oslo Stock Exchange,CONSOLIDATED,2017-3Q,Revenue,1264.917277,1271.326487,1,true
9002664,NAS,Oslo Stock Exchange,CONSOLIDATED,2017-4Q,Revenue,955.3725088,961.5692067,1,true
9002664,NAS,Oslo Stock Exchange,CONSOLIDATED,2018-1Q,Revenue,890.8204486,921.8515427,1,true
9002664,NAS,Oslo Stock Exchange,CONSOLIDATED,2018-2Q,Revenue,1255.756733,1315.900106,1,true
9002664,NAS,Oslo Stock Exchange,CONSOLIDATED,2018-3Q,Revenue,1644.766668,1667.146667,1,true
9002664,NAS,Oslo Stock Exchange,CONSOLIDATED,2018-4Q,Revenue,1116.845661,1184.780668,1,true
9002664,NAS,Oslo Stock Exchange,CONSOLIDATED,2019-1Q,Revenue,926.6151417,936.5027583,1,true
9002664,NAS,Oslo Stock Exchange,CONSOLIDATED,2019-2Q,Revenue,1427.971933,1415.35801,1,true
9002664,NAS,Oslo Stock Exchange,CONSOLIDATED,2019-3Q,Revenue,1583.3217,1610.336225,1,true
9002664,NAS,Oslo Stock Exchange,CONSOLIDATED,2019-4Q,Revenue,1018.886838,1013.778603,1,true
9002664,NAS,Oslo Stock Exchange,CONSOLIDATED,2020-1Q,Revenue,625.4831526,628.012635,1,true
9002664,NAS,Oslo Stock Exchange,CONSOLIDATED,2020-2Q,Revenue,65.71927014,861.1562228,1,true
9002664,NAS,Oslo Stock Exchange,CONSOLIDATED,2020-3Q,Revenue,138.0822212,136.8923192,1,true
9002664,NAS,Oslo Stock Exchange,CONSOLIDATED,2020-4Q,Revenue,78.1065972,70.55015125,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2012-2Q,Revenue,837.2726122,843.3925632,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2012-3Q,Revenue,900.048881,915.3507747,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2012-4Q,Revenue,862.5510628,881.465037,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2013-1Q,Revenue,775.4435845,811.8780603,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2013-2Q,Revenue,983.7070223,967.2766848,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2013-3Q,Revenue,1129.269452,1182.012185,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2013-4Q,Revenue,991.5777653,1012.914093,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2014-2Q,Revenue,1051.700036,1077.403499,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2014-3Q,Revenue,1278.900752,1118.28002,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2014-4Q,Revenue,1274.160425,1271.442377,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2015-1Q,Revenue,1049.914474,986.8124395,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2015-2Q,Revenue,1292.544614,1294.028002,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2015-4Q,Revenue,1920.675982,1890.934469,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2016-2Q,Revenue,2030.966419,2126.326583,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2016-3Q,Revenue,2332.976467,2388.805388,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2016-4Q,Revenue,1916.746863,1929.886384,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2017-1Q,Revenue,1704.294687,1708.788082,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2017-2Q,Revenue,2205.038897,2216.197051,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2017-3Q,Revenue,2529.616509,2498.115078,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2017-4Q,Revenue,2162.40904,2116.326091,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2018-2Q,Revenue,2299.264914,2252.514237,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2018-3Q,Revenue,2510.163534,2571.50135,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2018-4Q,Revenue,2161.155764,2161.596632,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2019-1Q,Revenue,1890.787108,1866.267267,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2019-2Q,Revenue,2353.537733,2367.917618,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2019-3Q,Revenue,2506.86359,2542.283722,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2019-4Q,Revenue,2239.078987,2228.438556,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2020-1Q,Revenue,1494.939629,1674.159895,1,true
9003256,DUFN,Swiss Exchange,CONSOLIDATED,2020-2Q,Revenue,156.416562,463.1545062,1,true
9532678,COA,Toronto Stock Exchange,CONSOLIDATED,2012-2Q,Revenue,48.74970929,51.75687837,1,false
9532678,COA,Toronto Stock Exchange,CONSOLIDATED,2012-3Q,Revenue,50.25615419,54.53370949,1,false
9532678,COA,Toronto Stock Exchange,CONSOLIDATED,2012-4Q,Revenue,50.66757275,54.58706428,1,false
9532678,COA,Toronto Stock Exchange,CONSOLIDATED,2013-1Q,Revenue,54.91117868,48.57465792,1,false
9532678,COA,Toronto Stock Exchange,CONSOLIDATED,2013-2Q,Revenue,53.36292148,54.45245046,1,false
9532678,COA,Toronto Stock Exchange,CONSOLIDATED,2013-3Q,Revenue,53.94423781,53.92869976,1,false
9532678,COA,Toronto Stock Exchange,CONSOLIDATED,2013-4Q,Revenue,51.15278057,52.65499027,1,false
9532678,COA,Toronto Stock Exchange,CONSOLIDATED,2014-1Q,Revenue,46.80229947,51.92086589,1,false
9620336,STON,NYSE,CONSOLIDATED,2012-1Q,Revenue,59.587,55.35767,1,true
9620336,STON,NYSE,CONSOLIDATED,2012-2Q,Revenue,61.508,61.833,1,true
9620336,STON,NYSE,CONSOLIDATED,2012-3Q,Revenue,62.197,62.64267,1,true
9620336,STON,NYSE,CONSOLIDATED,2012-4Q,Revenue,59.314,62.44,1,true
9620336,STON,NYSE,CONSOLIDATED,2013-1Q,Revenue,59.612,63.5925,1,true
9620336,STON,NYSE,CONSOLIDATED,2013-2Q,Revenue,62.422,64.431,1,true
9620336,STON,NYSE,CONSOLIDATED,2013-3Q,Revenue,61.539,63.448,1,true
9620336,STON,NYSE,CONSOLIDATED,2013-4Q,Revenue,63.068,62.2075,1,true
9620336,STON,NYSE,CONSOLIDATED,2014-1Q,Revenue,64.387,62.344,1,true
9620336,STON,NYSE,CONSOLIDATED,2014-2Q,Revenue,71.533,63.619,1,true
9620336,STON,NYSE,CONSOLIDATED,2014-3Q,Revenue,78.174,80.607,1,true
9620336,STON,NYSE,CONSOLIDATED,2014-4Q,Revenue,73.991,79.975,1,true
9620336,STON,NYSE,CONSOLIDATED,2015-1Q,Revenue,67.417,74.635,1,true
9620336,STON,NYSE,CONSOLIDATED,2015-2Q,Revenue,80.825,76.50433,1,true
9620336,STON,NYSE,CONSOLIDATED,2015-3Q,Revenue,78.2,80.6635,1,true
9620336,STON,NYSE,CONSOLIDATED,2015-4Q,Revenue,79.198,79.50125,1,true
9620336,STON,NYSE,CONSOLIDATED,2016-1Q,Revenue,74.582,72.40125,1,true
9620336,STON,NYSE,CONSOLIDATED,2016-2Q,Revenue,75.549,82.11767,1,true
9620336,STON,NYSE,CONSOLIDATED,2016-3Q,Revenue,78.536,78.023,1,true
9620336,STON,NYSE,CONSOLIDATED,2016-4Q,Revenue,88.307,78.521,1,true
9870193,HOMB,NASDAQ,CONSOLIDATED,2012-1Q,Revenue,47.752,47.7942,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2012-2Q,Revenue,51.338,50.1736,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2012-3Q,Revenue,49.251,50.10675,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2012-4Q,Revenue,57.469,51.83975,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2013-1Q,Revenue,53.374,54.48975,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2013-2Q,Revenue,54.646,54.38875,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2013-3Q,Revenue,55.668,54.7792,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2013-4Q,Revenue,79.272,79.54617,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2014-1Q,Revenue,89.181,83.92071,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2014-2Q,Revenue,89.582,89.14157,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2014-3Q,Revenue,89.436,93.25271,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2014-4Q,Revenue,93.581,95.1584,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2015-1Q,Revenue,98.551,96.238,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2015-2Q,Revenue,102.476,99.5586,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2015-3Q,Revenue,107.636,106.295,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2015-4Q,Revenue,117.357,117.6475,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2016-1Q,Revenue,119.457,119.38525,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2016-2Q,Revenue,124.772,121.1248,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2016-3Q,Revenue,127.536,125.7474,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2016-4Q,Revenue,128.499,127.9206,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2017-1Q,Revenue,129.066,129.45425,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2017-2Q,Revenue,133.405,133.37667,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2017-3Q,Revenue,129.936,135.1778,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2017-4Q,Revenue,163.068,165.3988,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2018-1Q,Revenue,162.014,164.299,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2018-2Q,Revenue,167.688,166.63643,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2018-3Q,Revenue,173.246,172.15214,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2018-4Q,Revenue,165.201,173.52614,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2019-1Q,Revenue,163.142,164.19429,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2019-2Q,Revenue,164.053,166.68429,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2019-3Q,Revenue,167.726,167.39271,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2019-4Q,Revenue,167.812,164.93417,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2020-1Q,Revenue,163.879,163.36317,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2020-2Q,Revenue,175.124,167.63483,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2020-3Q,Revenue,177.665,172.7675,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2020-4Q,Revenue,183.688,172.11317,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2021-1Q,Revenue,195.221,172.294,1,false
9870193,HOMB,NASDAQ,CONSOLIDATED,2021-2Q,Revenue,174.182,174.30817,1,false
9938532,HLF,NYSE,CONSOLIDATED,2012-1Q,Revenue,964.175,892.89535,1,true
9938532,HLF,NYSE,CONSOLIDATED,2012-2Q,Revenue,1031.948,977.54569,1,true
9938532,HLF,NYSE,CONSOLIDATED,2012-3Q,Revenue,1016.887,996.95761,1,true
9938532,HLF,NYSE,CONSOLIDATED,2012-4Q,Revenue,1059.32,1041.9585,1,true
9938532,HLF,NYSE,CONSOLIDATED,2013-1Q,Revenue,1123.647,1112.10193,1,true
9938532,HLF,NYSE,CONSOLIDATED,2013-2Q,Revenue,1219.239,1160.42,1,true
9938532,HLF,NYSE,CONSOLIDATED,2013-3Q,Revenue,1213.543,1194.68,1,true
9938532,HLF,NYSE,CONSOLIDATED,2013-4Q,Revenue,1268.879,1218.85,1,true
9938532,HLF,NYSE,CONSOLIDATED,2014-1Q,Revenue,1262.649,1230.73333,1,true
9938532,HLF,NYSE,CONSOLIDATED,2014-2Q,Revenue,1306.2,1359.275,1,true
9938532,HLF,NYSE,CONSOLIDATED,2014-3Q,Revenue,1256.164,1328.775,1,true
9938532,HLF,NYSE,CONSOLIDATED,2014-4Q,Revenue,1133.6,1190.125,1,true
9938532,HLF,NYSE,CONSOLIDATED,2015-1Q,Revenue,1105.4,1090.22,1,true
9938532,HLF,NYSE,CONSOLIDATED,2015-2Q,Revenue,1162.3,1147.53333,1,true
9938532,HLF,NYSE,CONSOLIDATED,2015-3Q,Revenue,1102.9,1154.14325,1,true
9938532,HLF,NYSE,CONSOLIDATED,2015-4Q,Revenue,1098.4,1061.6,1,true
9938532,HLF,NYSE,CONSOLIDATED,2016-1Q,Revenue,1100,1068.66667,1,true
9938532,HLF,NYSE,CONSOLIDATED,2016-2Q,Revenue,1201.8,1203.63333,1,true
9938532,HLF,NYSE,CONSOLIDATED,2016-3Q,Revenue,1122,1143.75,1,true
9938532,HLF,NYSE,CONSOLIDATED,2016-4Q,Revenue,1045,1072.95,1,true
9938532,HLF,NYSE,CONSOLIDATED,2017-1Q,Revenue,1102.1,1040.5,1,true
9938532,HLF,NYSE,CONSOLIDATED,2017-2Q,Revenue,1146.9,1163,1,true
9938532,HLF,NYSE,CONSOLIDATED,2017-3Q,Revenue,1085.4,1083.65,1,true
9938532,HLF,NYSE,CONSOLIDATED,2017-4Q,Revenue,1093.3,1091.3,1,true
9938532,HLF,NYSE,CONSOLIDATED,2018-1Q,Revenue,1176.9,1115.6,1,true
9938532,HLF,NYSE,CONSOLIDATED,2018-2Q,Revenue,1285.5,1261.6,1,true
9938532,HLF,NYSE,CONSOLIDATED,2018-3Q,Revenue,1242.8,1213.25,1,true
9938532,HLF,NYSE,CONSOLIDATED,2018-4Q,Revenue,1186.6,1193.26667,1,true
9938532,HLF,NYSE,CONSOLIDATED,2019-1Q,Revenue,1172.2,1206.95,1,true
9938532,HLF,NYSE,CONSOLIDATED,2019-2Q,Revenue,1240.1,1300.03333,1,true
9938532,HLF,NYSE,CONSOLIDATED,2019-3Q,Revenue,1244.5,1209.85,1,true
9938532,HLF,NYSE,CONSOLIDATED,2019-4Q,Revenue,1220.3,1212.65,1,true
9938532,HLF,NYSE,CONSOLIDATED,2020-1Q,Revenue,1262.4,1277.7,1,true
9938532,HLF,NYSE,CONSOLIDATED,2020-2Q,Revenue,1346.9,1192.4,1,true
9938532,HLF,NYSE,CONSOLIDATED,2020-3Q,Revenue,1521.8,1423.8,1,true
9938532,HLF,NYSE,CONSOLIDATED,2020-4Q,Revenue,1410.7,1411.6,1,true
9938532,HLF,NYSE,CONSOLIDATED,2021-1Q,Revenue,1501.6,1433.8,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2012-1Q,Revenue,318.095,314.37524,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2012-2Q,Revenue,330.142,333.3073,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2012-3Q,Revenue,338.55,342.78482,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2012-4Q,Revenue,354.4,345.97767,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2013-1Q,Revenue,340.5,343.23435,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2013-2Q,Revenue,365.1,355.72589,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2013-3Q,Revenue,383,370.87151,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2013-4Q,Revenue,385.8,389.41854,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2014-1Q,Revenue,374.9,370.67986,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2014-2Q,Revenue,372.4,371.48271,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2014-3Q,Revenue,358,372.37431,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2014-4Q,Revenue,349.6,347.42253,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2015-1Q,Revenue,330.6,335.11719,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2015-2Q,Revenue,358.8,346.33579,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2015-3Q,Revenue,368.6,362.44761,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2015-4Q,Revenue,376.7,377.08092,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2016-1Q,Revenue,358.4,354.60211,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2016-2Q,Revenue,383.7,389.35696,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2016-3Q,Revenue,383.1,389.60391,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2016-4Q,Revenue,416.2,397.07475,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2017-1Q,Revenue,386.1,388.7862,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2017-2Q,Revenue,410,408.5105,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2017-3Q,Revenue,397.8,422.917,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2017-4Q,Revenue,408.2,397.589,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2018-1Q,Revenue,380,386.319,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2018-2Q,Revenue,374.6,387.87467,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2018-3Q,Revenue,347.2,378.743,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2018-4Q,Revenue,345.8,348.475,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2019-1Q,Revenue,315.4,333.06,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2019-2Q,Revenue,323.8,344.28,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2019-3Q,Revenue,324.6,336.175,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2019-4Q,Revenue,323.7,328.82,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2020-1Q,Revenue,290.9,296.32,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2020-2Q,Revenue,279.8,249.4,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2020-3Q,Revenue,323.2,307.72,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2020-4Q,Revenue,323.3,326.66,1,true
9962209,MGI,NASDAQ,CONSOLIDATED,2021-1Q,Revenue,310.1,300.28,1,true
10081196,FIS,NYSE,CONSOLIDATED,2012-1Q,Revenue,1446.9,1442.6817,1,true
10081196,FIS,NYSE,CONSOLIDATED,2012-2Q,Revenue,1457.2,1491.9428,1,true
10081196,FIS,NYSE,CONSOLIDATED,2012-3Q,Revenue,1436.9,1440.73891,1,true
10081196,FIS,NYSE,CONSOLIDATED,2012-4Q,Revenue,1500.1,1510.0162,1,true
10081196,FIS,NYSE,CONSOLIDATED,2013-1Q,Revenue,1478,1465.42368,1,true
10081196,FIS,NYSE,CONSOLIDATED,2013-2Q,Revenue,1512.5,1528.04554,1,true
10081196,FIS,NYSE,CONSOLIDATED,2013-3Q,Revenue,1501.7,1501.68602,1,true
10081196,FIS,NYSE,CONSOLIDATED,2013-4Q,Revenue,1578.5,1574.29257,1,true
10081196,FIS,NYSE,CONSOLIDATED,2014-1Q,Revenue,1529.3,1536.5425,1,true
10081196,FIS,NYSE,CONSOLIDATED,2014-2Q,Revenue,1599.1,1579.1553,1,true
10081196,FIS,NYSE,CONSOLIDATED,2014-3Q,Revenue,1605.3,1601.50325,1,true
10081196,FIS,NYSE,CONSOLIDATED,2014-4Q,Revenue,1689.1,1707.34179,1,true
10081196,FIS,NYSE,CONSOLIDATED,2015-1Q,Revenue,1554.8,1620.57856,1,true
10081196,FIS,NYSE,CONSOLIDATED,2015-2Q,Revenue,1586.8,1616.9746,1,true
10081196,FIS,NYSE,CONSOLIDATED,2015-3Q,Revenue,1578.8,1639.19743,1,true
10081196,FIS,NYSE,CONSOLIDATED,2015-4Q,Revenue,1922.3,1849.35668,1,true
10081196,FIS,NYSE,CONSOLIDATED,2016-1Q,Revenue,2262,2245.78017,1,true
10081196,FIS,NYSE,CONSOLIDATED,2016-2Q,Revenue,2364,2327.15878,1,true
10081196,FIS,NYSE,CONSOLIDATED,2016-3Q,Revenue,2346,2367.46036,1,true
10081196,FIS,NYSE,CONSOLIDATED,2016-4Q,Revenue,2460,2476.2675,1,true
10081196,FIS,NYSE,CONSOLIDATED,2017-1Q,Revenue,2258,2255.62153,1,true
10081196,FIS,NYSE,CONSOLIDATED,2017-2Q,Revenue,2343,2339.85194,1,true
10081196,FIS,NYSE,CONSOLIDATED,2017-3Q,Revenue,2200,2221.56727,1,true
10081196,FIS,NYSE,CONSOLIDATED,2017-4Q,Revenue,2329,2362.95778,1,true
10081196,FIS,NYSE,CONSOLIDATED,2018-1Q,Revenue,2068,2043.18992,1,true
10081196,FIS,NYSE,CONSOLIDATED,2018-2Q,Revenue,2107,2123.53673,1,true
10081196,FIS,NYSE,CONSOLIDATED,2018-3Q,Revenue,2085,2086.68062,1,true
10081196,FIS,NYSE,CONSOLIDATED,2018-4Q,Revenue,2167,2219.52849,1,true
10081196,FIS,NYSE,CONSOLIDATED,2019-1Q,Revenue,2057,2014.84406,1,true
10081196,FIS,NYSE,CONSOLIDATED,2019-2Q,Revenue,2112,2108.29659,1,true
10081196,FIS,NYSE,CONSOLIDATED,2019-3Q,Revenue,2822,2798.13216,1,true
10081196,FIS,NYSE,CONSOLIDATED,2019-4Q,Revenue,3341,3330.99015,1,true
10081196,FIS,NYSE,CONSOLIDATED,2020-1Q,Revenue,3078,3190.80175,1,true
10081196,FIS,NYSE,CONSOLIDATED,2020-2Q,Revenue,2962,2829.49905,1,true
10081196,FIS,NYSE,CONSOLIDATED,2020-3Q,Revenue,3197,3171.67512,1,true
10081196,FIS,NYSE,CONSOLIDATED,2020-4Q,Revenue,3316,3407.56065,1,true
10081196,FIS,NYSE,CONSOLIDATED,2021-1Q,Revenue,3223,3158.76692,1,true
10969688,PBH,NYSE,CONSOLIDATED,2012-4Q,Revenue,133.996,133.15,1,true
10969688,PBH,NYSE,CONSOLIDATED,2013-1Q,Revenue,146.997,146.88624,1,true
10969688,PBH,NYSE,CONSOLIDATED,2013-1Q,,133.37088,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2013-2Q,Revenue,161.855,155.83198,1,true
10969688,PBH,NYSE,CONSOLIDATED,2013-2Q,,144.061439,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2013-3Q,Revenue,160.232,158.61755,1,true
10969688,PBH,NYSE,CONSOLIDATED,2013-3Q,,142.107372,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2013-4Q,Revenue,154.513,157.08408,1,true
10969688,PBH,NYSE,CONSOLIDATED,2013-4Q,,138.139441,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2014-1Q,,126.83568,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2014-1Q,Revenue,142.971,145.65,1,true
10969688,PBH,NYSE,CONSOLIDATED,2014-2Q,Revenue,168.442,161.5674,1,true
10969688,PBH,NYSE,CONSOLIDATED,2014-2Q,,143.825583,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2014-3Q,Revenue,146.212,158.385,1,true
10969688,PBH,NYSE,CONSOLIDATED,2014-3Q,,124.154447,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2014-4Q,Revenue,144.256,148.225,1,true
10969688,PBH,NYSE,CONSOLIDATED,2014-4Q,,122.950073,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2015-1Q,Revenue,145.702,144.5886,1,true
10969688,PBH,NYSE,CONSOLIDATED,2015-1Q,,123.11819,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2015-2Q,Revenue,181.269,167.2282,1,true
10969688,PBH,NYSE,CONSOLIDATED,2015-2Q,,154.44429,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2015-3Q,Revenue,197.606,191.273,1,true
10969688,PBH,NYSE,CONSOLIDATED,2015-3Q,,169.743554,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2015-4Q,Revenue,190.046,184.27075,1,true
10969688,PBH,NYSE,CONSOLIDATED,2015-4Q,,166.115808,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2016-1Q,Revenue,192.132,188.2254,1,true
10969688,PBH,NYSE,CONSOLIDATED,2016-1Q,,167.731236,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2016-2Q,Revenue,206.065,208.977,1,true
10969688,PBH,NYSE,CONSOLIDATED,2016-2Q,,176.80377,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2016-3Q,Revenue,200.195,196.1612,1,true
10969688,PBH,NYSE,CONSOLIDATED,2016-3Q,,175.77121,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2016-4Q,Revenue,207.9,195.31514,1,true
10969688,PBH,NYSE,CONSOLIDATED,2016-4Q,,184.65723,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2017-1Q,Revenue,209.575,208.18029,1,true
10969688,PBH,NYSE,CONSOLIDATED,2017-1Q,,183.378125,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2017-2Q,Revenue,215.052,217.36659,1,true
10969688,PBH,NYSE,CONSOLIDATED,2017-2Q,,184.514616,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2017-3Q,Revenue,216.763,210.4372,1,true
10969688,PBH,NYSE,CONSOLIDATED,2017-3Q,,187.933521,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2017-4Q,Revenue,240.67,235.4668,1,true
10969688,PBH,NYSE,CONSOLIDATED,2017-4Q,,213.64687,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2018-1Q,Revenue,256.573,255.64413,1,true
10969688,PBH,NYSE,CONSOLIDATED,2018-1Q,,224.994,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2018-2Q,Revenue,258.026,267.32283,1,true
10969688,PBH,NYSE,CONSOLIDATED,2018-2Q,,225.351,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2018-3Q,Revenue,270.615,270.10512,1,true
10969688,PBH,NYSE,CONSOLIDATED,2018-3Q,,232.583,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2018-4Q,Revenue,255.853,255.65583,1,true
10969688,PBH,NYSE,CONSOLIDATED,2018-4Q,,220.583,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2019-1Q,Revenue,253.98,253.536,1,true
10969688,PBH,NYSE,CONSOLIDATED,2019-1Q,,223.477,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2019-2Q,Revenue,239.357,238.1118,1,true
10969688,PBH,NYSE,CONSOLIDATED,2019-2Q,,203.763,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2019-3Q,Revenue,241.414,252.1738,1,true
10969688,PBH,NYSE,CONSOLIDATED,2019-3Q,,204.943,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2019-4Q,,204.866,(null),1,false
10969688,PBH,NYSE,CONSOLIDATED,2019-4Q,Revenue,241.026,237.5218,1,true
